time,nb_entries,latitude,longitude,altitude,distance,elevation,climb,down,slope,duration,speed (min/km),vertical speed (m/min)
2020-09-27 09:03:00+00:00,23,45.417088,6.02814208,399.7099914550781,173.94180481612452,-18.730010986328125,0,18.730010986328125,-10.767975534189606,0:00:51,4.886701623560503,-22.03530704273897
2020-09-27 09:03:47+00:00,22,45.41798912,6.02708672,370.3500061035156,179.14426426227652,-29.3599853515625,0,29.3599853515625,-16.38901779661667,0:00:47,4.372648508875265,-37.480832363696805
2020-09-27 09:04:35+00:00,19,45.41878272,6.028304,371.3500061035156,138.44586778300936,1.0,3.550018310546875,2.550018310546875,0.7223039705073264,0:00:48,5.778443320922139,1.25
2020-09-27 09:05:16+00:00,14,45.4193152,6.02923008,378.5299987792969,96.497555712565,7.17999267578125,7.17999267578125,0.0,7.4405953837505745,0:00:41,7.081367967862658,10.507306354801829
2020-09-27 09:05:52+00:00,12,45.41983232,6.02989952,387.44000244140625,78.02440544364174,8.910003662109375,8.910003662109375,0.0,11.419508564592922,0:00:36,7.689916976469501,14.850006103515625
2020-09-27 09:06:43+00:00,16,45.42055424,6.03101056,388.1499938964844,112.08425675237507,6.17999267578125,6.17999267578125,0.0,5.513702686573149,0:00:48,7.1375019398792405,7.7249908447265625
2020-09-27 09:07:24+00:00,12,45.42106112,6.031648,398.1499938964844,75.64192988537913,10.0,10.0,0.0,13.220180943496665,0:00:41,9.03380837897001,14.634146341463415
2020-09-27 09:08:05+00:00,12,45.42155264,6.03235072,407.1499938964844,77.61086946178169,9.0,9.0,0.0,11.596313844199253,0:00:41,8.804626268701936,13.170731707317072
2020-09-27 09:08:49+00:00,14,45.4220032,6.03323776,410.8299865722656,87.07658675377706,3.67999267578125,6.3599853515625,2.67999267578125,4.2261563216608575,0:00:44,8.421721927084958,5.018171830610796
2020-09-27 09:09:36+00:00,21,45.42260224,6.03443648,407.1000061035156,149.70530331986382,-3.72998046875,1.180023193359375,4.910003662109375,-2.49154865327679,0:00:47,5.23251269413154,-4.761677194148937
2020-09-27 09:10:35+00:00,29,45.42460416,6.03498496,379.82000732421875,240.89306380158945,-36.720001220703125,0,36.720001220703125,-15.243278756646724,0:00:57,3.943666475936663,-38.65263286389803
2020-09-27 09:11:22+00:00,22,45.42565376,6.03428096,366.3599853515625,152.63382598565997,-13.46002197265625,0,13.46002197265625,-8.818505259719315,0:00:47,5.13211861749174,-17.183006773603722
2020-09-27 09:12:03+00:00,20,45.42505984,6.03248896,356.0,156.41905468123252,-10.3599853515625,0,10.3599853515625,-6.623224627380076,0:00:41,4.368615456681876,-15.160954173018292
2020-09-27 09:12:45+00:00,20,45.42442496,6.03082496,346.82000732421875,153.8240624796913,-9.17999267578125,0,9.17999267578125,-5.967852186320488,0:00:42,4.550662547300869,-13.114275251116073
2020-09-27 09:13:29+00:00,21,45.42380544,6.02901824,356.5899963378906,151.67602252742842,-4.910003662109375,0,4.910003662109375,-3.2371653609399416,0:00:42,4.615109153943003,-7.0142909458705365
2020-09-27 09:14:20+00:00,21,45.42352896,6.02792832,357.95001220703125,132.7477328344483,1.360015869140625,2.540008544921875,1.17999267578125,1.0245115604623707,0:00:51,6.403135344390776,1.6000186695772058
2020-09-27 09:15:07+00:00,13,45.42424576,6.02833856,371.2200012207031,86.55836402015804,13.269989013671875,13.269989013671875,0.0,15.330683711375956,0:00:47,9.049788646855363,16.94041150681516
2020-09-27 09:16:23+00:00,17,45.42511104,6.02912384,385.25,109.08970709702896,21.19000244140625,21.19000244140625,0.0,19.424382927858606,0:01:12,11.000143202627426,17.658335367838543
2020-09-27 09:16:55+00:00,9,45.42539776,6.02969472,395.6099853515625,55.02605021749834,10.3599853515625,10.3599853515625,0.0,18.827419577842086,0:00:32,9.692398380256613,19.424972534179688
2020-09-27 09:17:41+00:00,18,45.42646272,6.0304224,387.20001220703125,128.8198671472643,1.370025634765625,2.550018310546875,1.17999267578125,1.0635204530986195,0:00:44,5.6927150775715845,1.868216774680398
2020-09-27 09:18:32+00:00,23,45.42784512,6.03029376,379.3800048828125,161.68016832356093,-7.82000732421875,1.279998779296875,9.100006103515625,-4.836713992385902,0:00:51,5.257303408411488,-9.200008616727942
2020-09-27 09:19:11+00:00,13,45.42857216,6.03037952,388.20001220703125,85.67129898987606,8.82000732421875,8.82000732421875,0.0,10.29517169485317,0:00:39,7.587153546916708,13.569242037259615
2020-09-27 09:19:54+00:00,13,45.42910976,6.03119488,405.5799865722656,88.7429843043836,9.989990234375,9.989990234375,0.0,11.257216908674017,0:00:40,7.512345964311557,14.9849853515625
2020-09-27 09:20:44+00:00,22,45.429888,6.03251584,391.760009765625,163.88420061551213,-13.819976806640625,1.180023193359375,15.0,-8.432769452293696,0:00:50,5.084901392996893,-16.58397216796875
2020-09-27 09:21:33+00:00,22,45.4292736,6.03373376,367.4599914550781,152.60262289202518,-18.530029296875,0,18.530029296875,-12.142667632905644,0:00:47,5.1331679964259385,-23.65535654920213
2020-09-27 09:22:19+00:00,21,45.4289152,6.03540224,369.82000732421875,139.3028163164141,2.360015869140625,3.540008544921875,1.17999267578125,1.6941623518795603,0:00:46,5.503608758767522,3.0782815684442935
2020-09-27 09:23:03+00:00,21,45.42946816,6.03700672,371.0,142.75176388842226,1.17999267578125,1.17999267578125,0.0,0.8266046202438219,0:00:44,5.137133020459135,1.6090809215198865
2020-09-27 09:23:47+00:00,22,45.43039488,6.03843904,371.0,153.19149903185266,0.0,0,0.0,0.0,0:00:44,4.7870463089307576,0.0
2020-09-27 09:24:36+00:00,23,45.43059968,6.04009792,367.0,152.5925692851537,-4.0,0,4.0,-2.6213596236951067,0:00:49,5.351953268929306,-4.8979591836734695
