time,latitude,longitude,altitude,distance,elevation,slope,duration,speed,vertical speed
2020-09-27 07:36:16+00:00,45.43704064,6.04963456,307.1000061035156,7.548749706294383,0.0,0.0,0:00:02,3.7743748531471915,0.0
2020-09-27 07:36:18+00:00,45.43704576,6.04971904,305.6400146484375,6.623475188242902,-1.459991455078125,-22.042680218229012,0:00:02,3.311737594121451,-0.7299957275390625
2020-09-27 07:36:20+00:00,45.43707136,6.0498016,305.6400146484375,7.050528692245366,0.0,0.0,0:00:02,3.525264346122683,0.0
2020-09-27 07:36:22+00:00,45.43709696,6.0498816,304.4599914550781,6.868097338904087,-1.180023193359375,-17.18122407315308,0:00:02,3.4340486694520433,-0.5900115966796875
2020-09-27 07:36:24+00:00,45.43712768,6.04996032,304.4599914550781,7.035942326810913,0.0,0.0,0:00:02,3.5179711634054565,0.0
2020-09-27 07:36:26+00:00,45.43716864,6.05003328,304.4599914550781,7.298596759564357,0.0,0.0,0:00:02,3.6492983797821785,0.0
2020-09-27 07:36:28+00:00,45.4372096,6.05011008,303.2799987792969,7.53513697018449,-1.17999267578125,-15.659870291015547,0:00:02,3.767568485092245,-0.589996337890625
2020-09-27 07:36:30+00:00,45.43725056,6.05018816,303.2799987792969,7.614973995212679,0.0,0.0,0:00:02,3.8074869976063397,0.0
2020-09-27 07:36:32+00:00,45.43728128,6.05026752,303.2799987792969,7.0796588537824,0.0,0.0,0:00:02,3.5398294268912,0.0
2020-09-27 07:36:34+00:00,45.43729664,6.05034048,303.2799987792969,5.950009203289096,0.0,0.0,0:00:02,2.975004601644548,0.0
2020-09-27 07:36:36+00:00,45.43732224,6.05040896,303.2799987792969,6.060858143505732,0.0,0.0,0:00:02,3.030429071752866,0.0
2020-09-27 07:36:38+00:00,45.43735296,6.05048064,302.1000061035156,6.560784040556144,-1.17999267578125,-17.985543625380853,0:00:02,3.280392020278072,-0.589996337890625
2020-09-27 07:36:40+00:00,45.43736832,6.05055744,302.1000061035156,6.237894334952494,0.0,0.0,0:00:02,3.118947167476247,0.0
2020-09-27 07:36:42+00:00,45.43739904,6.05064064,302.1000061035156,7.343711805856821,0.0,0.0,0:00:02,3.6718559029284106,0.0
2020-09-27 07:36:44+00:00,45.43744512,6.0507264,302.1000061035156,8.437261494439682,0.0,0.0,0:00:02,4.218630747219841,0.0
2020-09-27 07:36:46+00:00,45.43748608,6.05080704,300.9200134277344,7.77603122274138,-1.17999267578125,-15.174741998595689,0:00:02,3.88801561137069,-0.589996337890625
2020-09-27 07:36:48+00:00,45.43752704,6.05088192,300.9200134277344,7.416265972478287,0.0,0.0,0:00:02,3.7081329862391437,0.0
2020-09-27 07:36:50+00:00,45.43757824,6.0509536,299.739990234375,7.989620419197474,-1.180023193359375,-14.769452507706289,0:00:02,3.994810209598737,-0.5900115966796875
2020-09-27 07:36:52+00:00,45.43762944,6.05102464,299.739990234375,7.954663588313585,0.0,0.0,0:00:02,3.9773317941567927,0.0
2020-09-27 07:36:54+00:00,45.43768064,6.05109632,299.739990234375,7.989613298768454,0.0,0.0,0:00:02,3.994806649384227,0.0
2020-09-27 07:36:56+00:00,45.4377216,6.05116608,299.739990234375,7.105094262012651,0.0,0.0,0:00:02,3.5525471310063255,0.0
2020-09-27 07:36:58+00:00,45.43775744,6.0512288,299.739990234375,6.318156364050202,0.0,0.0,0:00:02,3.159078182025101,0.0
2020-09-27 07:37:00+00:00,45.43778816,6.0512896,298.54998779296875,5.852267989286006,-1.19000244140625,-20.334038762148925,0:00:02,2.926133994643003,-0.595001220703125
2020-09-27 07:37:02+00:00,45.43781888,6.05134656,298.54998779296875,5.611595424897324,0.0,0.0,0:00:02,2.805797712448662,0.0
2020-09-27 07:37:05+00:00,45.4378752,6.05142272,298.54998779296875,8.642719574349263,0.0,0.0,0:00:03,2.8809065247830876,0.0
2020-09-27 07:37:07+00:00,45.43790592,6.05146752,298.54998779296875,4.892868961132683,0.0,0.0,0:00:02,2.4464344805663414,0.0
2020-09-27 07:37:09+00:00,45.43794176,6.05152192,298.54998779296875,5.828687249627964,0.0,0.0,0:00:02,2.914343624813982,0.0
2020-09-27 07:37:12+00:00,45.43798784,6.05159872,298.54998779296875,7.893018834150924,0.0,0.0,0:00:03,2.631006278050308,0.0
2020-09-27 07:37:14+00:00,45.43801856,6.05165056,298.54998779296875,5.300104075947914,0.0,0.0,0:00:02,2.650052037973957,0.0
2020-09-27 07:37:17+00:00,45.43806464,6.0517376,298.54998779296875,8.516801177890978,0.0,0.0,0:00:03,2.8389337259636593,0.0
2020-09-27 07:37:19+00:00,45.43809536,6.05179008,298.54998779296875,5.338390097982856,0.0,0.0,0:00:02,2.669195048991428,0.0
2020-09-27 07:37:22+00:00,45.43815168,6.05185408,298.54998779296875,8.018577719262543,0.0,0.0,0:00:03,2.6728592397541813,0.0
2020-09-27 07:37:24+00:00,45.43820288,6.05190656,298.54998779296875,7.020593406015981,0.0,0.0,0:00:02,3.5102967030079903,0.0
2020-09-27 07:37:26+00:00,45.43825408,6.0519584,298.54998779296875,6.991520078856586,0.0,0.0,0:00:02,3.495760039428293,0.0
2020-09-27 07:37:28+00:00,45.4383104,6.05200704,298.54998779296875,7.33085256194034,0.0,0.0,0:00:02,3.66542628097017,0.0
2020-09-27 07:37:30+00:00,45.43836672,6.05206656,298.54998779296875,7.805201384955135,0.0,0.0,0:00:02,3.9026006924775674,0.0
2020-09-27 07:37:32+00:00,45.43841792,6.05212544,298.54998779296875,7.323725738532299,0.0,0.0,0:00:02,3.6618628692661495,0.0
2020-09-27 07:37:34+00:00,45.43845888,6.05217472,298.54998779296875,5.967180455509653,0.0,0.0,0:00:02,2.9835902277548265,0.0
2020-09-27 07:37:37+00:00,45.43849984,6.05223552,298.54998779296875,6.583636444691786,0.0,0.0,0:00:03,2.1945454815639285,0.0
